warlock	witch	0.44280387560368	0.40592454711708
impairment	damage	0.59510751458912	0.37222967398529
bunt	hit	0.54242326023584	0.38528444707611
engagement	employment	0.54449223752183	0.3474988543698
pie	pastry	0.64445831262617	0.69502918309106
agent	businessperson	0.28542605417464	0.16416319569488
friendship	relationship	0.72609827083169	0.73787680779144
lure	attraction	0.55848530849024	0.46817705038871
astrophysicist	astronomer	0.70154400367096	0.68812349341758
teaser	worker	0.37153988710116	0.011129039255539
guitarist	musician	0.81674229488074	0.79997843790862
rabbinate	priesthood	0.39317816597605	0.31275772920747
cubeb	cigarette	0.45429124487032	0.031790796823775
tincture	medicine	0.50185445432944	0.038718144609174
raft	float	0.52783769858996	0.42404404168191
shearwater	petrel	0.30241107551956	0.36410398655186
hypocrisy	insincerity	0.56465930208977	0.57791514887958
saver	owner	0.51985925489081	0.10165763695128
firestone	flint	0.30593852436269	0.22551368601557
greenery	leaf	0.4378209007573	0.25481956610386
slaveholder	holder	0.38559900163248	0.0036020416153566
kink	idea	0.59957540040845	-0.052475069183171
wind	talk	0.56008611050576	0.32552778139155
lotion	remedy	0.53216659761475	0.25473051401569
folly	trait	0.29296341050004	0.096659790059034
concubine	mistress	0.60695603092847	0.59850468503012
wall	difficulty	0.43748423675141	0.24482633540121
colt	male	0.45731800288734	0.24997884891494
indri	lemur	0.48999789335666	0.27156857833649
swashbuckling	demeanor	0.44358361117775	0.30742768355198
demodulation	reception	0.34978527948989	0.013286225737066
tailgater	driver	0.6068858054749	-0.16790412878463
lamina	plate	0.48693237510874	0.16912919295144
hemostasis	stop	0.44160729913866	-0.20260776567975
patristics	writing	0.68009093256129	-0.016974517783263
flambeau	torch	0.26381047483058	0.032720527351352
acceleration	speed	0.7454195905216	0.63432349533466
hopelessness	despair	0.75549476185325	0.85703920681379
jack	ball	0.55431224997262	0.3586598170028
television	broadcasting	0.52378794060002	0.74866708011861
oracle	prophecy	0.16502934171247	0.0020995883440752
runway	chute	0.30412242453111	0.32633400637584
bent	endowment	0.19656373490978	0.1222345955046
beginning	point	0.72681214139688	0.57713490308489
manner	property	0.53434294825823	0.37265568564719
screwdriver	cocktail	0.40758603037094	0.14068018504539
trapezoid	quadrilateral	0.25335408747605	0.49727172687624
ordination	appointment	0.68979294718783	0.49459615877802
east	direction	0.68501846846183	0.50075226350901
infielder	fielder	0.3817128466765	0.71047126984703
vegan	vegetarian	0.68623244071119	0.81629055814163
lenience	tolerance	0.57940250070415	0.292069614432
coon	rustic	0.37082122452043	0.097215370949222
anticlimax	fall	0.49984735805266	-0.012563524120251
vogue	taste	0.46602481202959	0.161005792894
radioisotope	isotope	0.50014937844455	0.49052093063602
fingerprinting	procedure	0.66557662216613	0.33908031438122
repressor	agent	0.3818699672944	0.0056841286428401
amortization	decrease	0.59886357371688	0.25565372233857
coxsackievirus	enterovirus	0.40486809630735	0.46979728188405
formalization	systematization	-0.036319934543871	0.57719030306423
advantage	benefit	0.65308394495687	0.58457566742236
mining	defense	0.4518146751741	0.21014675969856
schism	division	0.41680034409172	0.088384935593375
acrobat	athlete	0.50390780316369	0.13181766521398
strap	whip	0.32845910573637	0.23489626345714
curb	bit	0.46437762496324	0.22509061676401
cast	solid	0.58709832031994	0.46952379932915
maranta	herb	0.53330582180033	-0.15748278909764
malevolence	hate	0.52781588634618	0.060081592939983
aftermath	consequence	0.73681373412818	0.42788426146734
beverage	liquid	0.5467229298835	0.35809930196841
organism	system	0.7095256991776	0.29692397353058
mother-of-pearl	shell	0.5209608601981	0.16952139478643
face	appearance	0.62929643923621	0.54686271726001
sweepstakes	lottery	0.49793390996479	0.55467278434361
epigenesis	metamorphism	0.10427638691231	0.15383259276918
oilcloth	fabric	0.72919471873025	0.22649417134707
poinsettia	spurge	0.14231029752159	0.21453093805407
ratite	bird	0.63904362265069	0.16469491957577
meningioma	tumor	0.71435038128496	0.38605482471797
almond	drupe	0.4218123541558	0.2563611935362
band	adornment	0.084243102076834	-0.10586159885731
birth	change	0.76954907660924	0.41027676954044
navigation	transportation	0.59666860033821	0.5017966113297
opposition	direction	0.55127899440997	0.31119647619103
archaeopteryx	bird	0.64974323939124	0.43864671610054
conventionality	unoriginality	0.010031374413654	0.71991369883053
spasm	symptom	0.60284815433519	0.41989281007674
dish	container	0.48974098690666	0.37955598424893
neutering	sterilization	0.49654685747169	0.45886801518421
martinet	authoritarian	0.29466358983642	0.10610215044362
mask	disguise	0.58441164563322	0.6893788924059
doublespeak	evasion	0.3137002304596	0.08855077242787
schoolbag	bag	0.66534983696875	0.097544752124422
donna	woman	0.70524586995685	0.38248299474608
cementite	compound	0.60102561352131	-0.086789960396134
advisability	wisdom	0.51151917586264	0.12994611884995
municipality	gathering	0.49429785436952	0.046318387726424
end	ending	0.71639748529547	0.81700818033022
totara	conifer	0.41543984674	0.24719977598392
authorization	management	0.64331486455871	0.27674345054582
understanding	knowing	0.6219346056796	0.52515595451522
susceptibility	condition	0.55000134392324	0.16695692161636
prettiness	beauty	0.53409852810567	0.18071919424689
playpen	enclosure	0.44477789688272	0.18575218011651
shaver	razor	0.30986148546706	0.14596715797562
cup	trophy	0.46193505935561	0.66359677400371
conflict	ambivalence	0.32679946118384	0.21810269820549
stroke	locomotion	0.013292627675491	0.0087204216523531
gypsum	mineral	0.70082982376973	0.50444311435262
waterline	line	0.70019994530628	0.16584537621785
helix	curve	0.54014547940776	0.3882640513159
copyist	employee	0.56574596459175	0.088985398914965
designation	determination	0.53485209008149	0.15836661778218
lubrication	application	0.63436612061202	0.13928045426669
aliyah	immigration	0.43606259763723	0.19345238370319
confluence	blend	0.44475915092801	0.16940658207008
precipitation	acceleration	0.54257545932832	0.29935494605705
pyrrhotite	mineral	0.45084126846823	0.15635388313027
sleepwalking	walk	0.44681948233708	0.062550628973257
pretzel	cracker	0.48490309696017	0.46992748501435
tomahawk	weapon	0.60523809382524	0.36662603961378
liberty	freedom	0.66803735520731	0.71681923921568
realization	understanding	0.72931980600885	0.66424578224176
strike	score	0.41263850514713	0.3321427576814
amethyst	quartz	0.44178564098878	0.48186551402548
backseat	inferiority	0.16029972455928	0.14806004403709
deletion	removal	0.57140697878735	0.32173483501971
stoup	basin	0.51379393450656	0.11687619571124
lunch	meal	0.70773408553912	0.71987752958858
infinitesimal	variable	0.51561755248018	0.40773975726532
dipole	antenna	0.46978691549295	0.46394047551685
cage	enclosure	0.51458589077695	0.47065922866248
sensitizing	immunization	0.30163003391936	0.12554777756901
lemon	artifact	0.16249524308158	-0.035783245905312
electrolyte	solution	0.52472053675519	0.36040002816568
daze	confusion	0.43374813283989	-0.0053280439675696
bathhouse	building	0.76162549786189	0.21890020664878
recurrence	repeat	0.56615645345028	0.38995435995548
binnacle	housing	0.33010907673664	-0.24058883321264
impact	consequence	0.68746169811074	0.64547113087583
salmagundi	salad	0.43394355540308	-0.013341304936819
toxoplasmosis	infection	0.69356521115206	0.47643082770188
gaff	spar	0.3697833668338	0.26712977858609
purism	insistence	0.4906192976014	0.029507736317191
standdown	stop	0.67290031200469	-0.10180509732642
flagpole	staff	0.38052134107398	-0.04770503926941
effacement	withdrawal	0.3437153605546	0.067437095906233
wintergreen	berry	0.52303757223474	0.080861547649526
arete	ridge	0.40425576172533	-0.079548145706189
bribe	payment	0.6395421449219	0.46375890440844
monogamist	spouse	0.47412773834315	0.051997997809609
world	homo	0.16170449091267	0.15724564039623
shark	wrongdoer	0.020323005196474	0.035713980888515
escutcheon	plate	0.58934766945674	0.25528068806788
stereo	photograph	0.45122545581405	0.2442459311101
mud	soil	0.67414455299156	0.52207908025089
iodine-131	radioisotope	0.45415798706475	0.40669249038648
ninth	rank	0.63575670725385	0.40451858964517
specimen	example	0.74011868853872	0.32016505141346
incandescence	luminosity	0.33715607793757	0.31550803812169
bier	rack	0.49929105173816	0.022996316755482
transmission	communication	0.67099307829238	0.54442035742568
nighthawk	goatsucker	0.0043376134624511	0.16909051151428
joke	wit	0.42384674530952	0.40553852342464
eagle	score	0.40773142370102	0.22766201377418
concurrence	cooperation	0.48567030353698	0.052498136321718
bondsman	benefactor	0.36655102200607	0.15449570576109
least	matter	0.63769753248754	0.52003077162093
treasure	possession	0.43847246687105	0.32285242280035
outline	plan	0.71420566206695	0.60446574072547
stamp	symbol	0.55637114949845	0.43812332800473
righteousness	morality	0.64671411112654	0.46927249272091
conduit	passage	0.49654804687967	0.18019779146599
refusal	message	0.69287144628383	0.32117138063637
settlement	agreement	0.73551284326039	0.65732130321828
hierarchy	series	0.43520421680458	0.077824185257237
smarta	brahman	0.1238933575388	0.14493149415956
passion	feeling	0.68206462861786	0.52807224259589
entomology	zoology	0.59400897568201	0.7871266488006
vitriol	acid	0.29013302962857	0.17356501365524
farce	comedy	0.5042249131852	0.5686290894201
beanbag	bag	0.56400447439647	0.14732328262428
notoriety	infamy	0.29452574251509	0.57004381555064
squama	scale	0.50916399340255	-0.23956608152537
crocheting	handicraft	0.31837775738936	0.26903309813148
blues	depression	0.38919821203593	0.15227861087833
ethnocentrism	partiality	0.37610066703197	0.3819258234663
hardwood	wood	0.82743523076286	0.56127640084159
dinoflagellate	flagellate	0.17414083056699	0.47880470340312
vision	experience	0.76318714599987	0.59183306641739
futurology	discipline	0.50373109518712	-0.11726186359307
position	point	0.75855888755233	0.686703903521
bough	limb	0.2919439438838	0.11445825730099
trimmer	machine	0.57212756029329	-0.042215505725717
harness	support	0.61265150645943	0.2270780964048
defroster	heater	0.49926968545872	0.42823008082949
dough	concoction	0.42119827297298	0.37637490698165
coldness	vasoconstrictor	0.038401223373095	0.13856825380618
tag	label	0.46342969971158	0.37943119641006
catchment	structure	0.71575132485494	0.24328851455097
portico	porch	0.60381411273121	0.64596813062973
fitness	suitability	0.28551629487658	0.35363448054926
model	leader	0.44358167517586	0.24526192439889
sequin	adornment	0.27490280526017	0.25703824271478
gluten	protein	0.69297133682051	0.46068358098294
preschooler	child	0.69432802886655	0.22073912961803
endorphin	peptide	0.38358374930952	0.21460930841144
forest	vegetation	0.59590044138492	0.66096368432864
assignment	undertaking	0.40863430709582	0.3622005774505
roads	anchorage	0.23036144003208	0.15649167238018
satyr	pervert	0.18454026789433	0.1657316151762
homeless	unfortunate	0.39930249434647	0.22059462070367
wits	intelligence	0.45596402939707	0.065283485085787
sickbay	room	0.75374153068865	-0.079854895562387
wildcatter	oilman	0.43125094388553	0.58070486556226
header	jump	0.57025185484107	0.24858644829638
potshot	shooting	0.5631595993911	0.034938389075654
settling	sinking	0.42975930928995	0.31826121741444
alertness	arousal	0.52671404767769	0.59683048508602
fishery	workplace	0.27280467168259	0.18440186791161
hemlock	wood	0.65856386896255	0.29127463036839
panel	body	0.67181250299127	0.54753736743133
self-analysis	psychotherapy	0.38807948367445	0.21830991195514
colloid	mixture	0.57505860447762	0.17913625671902
chemist	scientist	0.78498890145152	0.66675668578714
lullaby	song	0.68288933180032	0.46050789857146
streptococcus	eubacteria	0.074788243529093	0.24102366601319
explosion	noise	0.58526662566423	0.41638565072755
laterite	soil	0.63414963495808	0.42439591232309
pollution	impurity	0.20232821823745	0.086353844237567
wild	state	0.48680818174926	0.32992567041206
chestnut	tree	0.79881041182279	0.48751561284996
greaves	residue	0.38175498798694	0.047402327246114
adjustment	calibration	0.24709310121525	0.35359384464869
clubbing	symptom	0.21141813851304	0.048491995526077
acclaim	approval	0.55762525114605	0.33198520739457
palatinate	district	0.49606038908299	0.20402145217034
schmuck	jerk	0.26959267441442	0.044072628200664
particular	proposition	0.35785689043197	0.27911272809147
openness	spacing	0.15739200421277	0.11939625993249
lecithin	phospholipid	0.39998344256079	0.33861834854779
bunker	hazard	0.38628195118961	0.3174031657756
credibility	quality	0.61332469165436	0.44835622488813
transvestism	practice	0.52055011741908	-0.20608251106556
abuser	wrongdoer	0.29917507010389	0.4775089130565
ethology	zoology	0.53306253374332	0.49661247450193
jointure	estate	0.52845538354288	-0.017882094724907
tanka	poem	0.60554049836271	0.20991844766562
grace	gracefulness	-0.024221758095599	0.035966970732403
distance	region	0.54969941199079	0.36938258061416
foxhole	bunker	0.53052264854561	0.32602191183456
parodist	humorist	0.50965825070105	0.38063887167032
acoustician	physicist	0.56115046923236	0.18832344865498
paddle	oar	0.36948221714283	0.50641400617737
orrery	planetarium	0.1817935965954	0.25817147070056
couture	dressmaking	0.1925895171955	0.35468340604219
equerry	attendant	0.40586825000735	0.18688332191675
directive	pronouncement	0.31557880871472	0.4022735798833
neediness	quality	0.49906737095228	-0.086179193320229
flamethrower	weapon	0.67478677461768	0.33685441933781
pellet	ball	0.44091431307229	0.15998994673103
mozzarella	cheese	0.80903072357406	0.75746605072445
conductor	collector	0.47729629234352	0.3095960835098
fresco	painting	0.73599055468834	0.60219358785171
bundle	package	0.63915339888499	0.33908118068344
simplification	explanation	0.57623485206533	0.20704422908747
patchwork	theory	0.51688889694535	0.10732500407251
sleeper	terrorist	0.41914786615233	0.45740803664805
coiner	forger	0.24081189326311	0.24272733069399
variable	thing	0.63227511023349	0.15304462170087
cloudberry	raspberry	0.4362781864155	0.26338751802071
sledding	sport	0.45736359495353	0.22342485223891
swad	bunch	0.17870783321423	-0.22311019028533
opinion	judgment	0.63266921749216	0.62503224740828
chorion	sac	0.3459205093959	0.15362803756522
permutation	transformation	0.56677367026533	0.31301194024538
oddness	parity	0.30083999153274	-0.021438481101482
damsel	maid	0.43035859402241	0.24409995444173
hoard	store	0.56159900117817	0.18533535317544
receptor	structure	0.49134515565609	0.22746022551472
hydration	association	0.39157040778608	-0.040376132356028
excavator	workman	0.026029219770682	-0.018863672299773
draw	run	0.64061167583397	0.44320111762106
filming	photography	0.49519656860486	0.51687086737755
comprehensibility	quality	0.55919441689616	-0.12757250840049
segregate	person	0.65856652387525	-0.015603209818595
pusher	criminal	0.306045412116	-0.018359659969255
ball	plaything	-0.11788885475039	-0.13628850523169
bug	defect	0.4319951840817	0.21812218924415
pythium	fungus	0.69912323716654	0.2700503237522
origin	source	0.68287133682724	0.56572520894791
information	accusation	0.34690308212396	0.27893229025184
forbearance	delay	0.49975232219111	0.017990679700863
background	view	0.73449106033962	0.48901383952996
yardie	gangster	0.24702192636784	0.13254650963082
crime	transgression	0.23583130570698	0.21823661999093
elastic	fabric	0.67741907604385	0.44386061388766
counterterrorism	scheme	0.48509726973878	0.21757295499829
blackwood	wood	0.60387762596729	0.096075002554499
mischief	misbehavior	0.48843334726165	0.40151571444544
parts	environment	0.5568205904255	0.35968303196282
sycophancy	obsequiousness	0.28149286718602	0.48850562945279
hedger	gardener	0.53881189066163	0.085353255770999
pole	end	0.66424427511546	0.29078208390694
carcinogen	substance	0.60433925701701	0.39744857046261
payroll	sum	0.5094291048134	0.37326438113465
jog	locomotion	0.10804061013764	0.16034127442299
sampling	measurement	0.6376285096314	0.61650243811372
parsonage	residence	0.66646125503845	0.32225193820889
crazy	lunatic	0.1700947440783	0.32697079888613
jammer	transmitter	0.3475061199952	0.1880179710948
slippage	decline	0.62043544435508	0.33074646635126
roadster	car	0.74263940815402	0.40140839766118
rotgut	alcohol	0.59169205970846	-0.0089428460731092
incumbent	holder	0.47491599061343	0.33883649884766
stretch	straightaway	0.33348152053503	0.43709871587297
armoire	wardrobe	0.40387006141189	0.33090145714479
commute	journey	0.59818942566403	0.4351221588248
chlorofluorocarbon	pollutant	0.44467216253983	0.26005680788081
nebula	cloud	0.55897357164588	0.38097339041138
frustum	solid	0.40815017544001	-0.050309348943915
footplate	platform	0.57854297830982	0.029997074223603
end	lineman	0.097282762466539	0.24680911978562
chain	business	0.73302957622151	0.51799538161688
steel	alloy	0.57928397207839	0.5601048600314
interviewee	respondent	0.27648365888549	0.48745670792009
